n_paths,mean_mc_price,std_mc_price,mean_sobol_price,std_sobol_price,black_scholes_price,absolute_error,relative_error_pct,sobol_absolute_error,sobol_relative_error_pct
1000,10.515205931580363,0.533872541846023,10.448357866342365,0.017345555185669354,10.450583572185565,0.06462235939479832,0.6183612517753747,0.002225705843200032,0.021297431170483074
5000,10.45283897676333,0.1818199098806193,10.453217652122431,0.003145991740645847,10.450583572185565,0.0022554045777649634,0.021581613717417344,0.0026340799368664847,0.025205099013581794
10000,10.473143276260254,0.10412131053975338,10.452207329792415,0.0024170252691768515,10.450583572185565,0.022559704074689435,0.2158702805337353,0.0016237576068505177,0.01553748262606292
50000,10.432111336892849,0.05636424791386891,10.450757093179687,0.0006054068306561534,10.450583572185565,0.01847223529271602,0.17675793093392644,0.00017352099412271116,0.0016603952585436542
100000,10.446788860621382,0.05829659142728172,10.45053707037657,0.0002779692830003435,10.450583572185565,0.0037947115641827622,0.03631100156246262,4.6501808995458305e-05,0.00044496853859169925
500000,10.444758247503817,0.02170749065929754,10.45057106984545,4.908261043759688e-05,10.450583572185565,0.005825324681747901,0.055741620948825454,1.2502340114295407e-05,0.0001196329375095438
